board,qualification,subject,spec_slug,series,paper_ref,variant,material_type,source_page_url,source_file_url,expected_identity,status
pearson-edexcel,international-gcse,mathematics-b,4mb1,2020-11,4MB1/01,none,qp,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Mathematics%20B/2020%20Nov/Question-paper,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Mathematics%20B/2020%20Nov/Question-paper/Questionpaper-Paper1-November2020.pdf,Pearson Edexcel mathematics b (4mb1) 4MB1/01 2020 question paper,normalized
pearson-edexcel,international-gcse,mathematics-b,4mb1,2020-11,4MB1/01R,none,qp,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Mathematics%20B/2020%20Nov/Question-paper,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Mathematics%20B/2020%20Nov/Question-paper/Questionpaper-Paper1R-November2020.pdf,Pearson Edexcel mathematics b (4mb1) 4MB1/01R 2020 question paper,normalized
pearson-edexcel,international-gcse,mathematics-b,4mb1,2020-11,4MB1/02,none,qp,,https://cdn.savemyexams.com/uploads/2023/12/4MB1_02_que_20201106.pdf,Pearson Edexcel mathematics b (4mb1) 4MB1/02 2020 question paper,normalized
pearson-edexcel,international-gcse,mathematics-b,4mb1,2020-11,4MB1/02R,none,qp,,https://cdn.savemyexams.com/uploads/2023/12/4MB1_02R_que_20201106.pdf,Pearson Edexcel mathematics b (4mb1) 4MB1/02R 2020 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph0,2018-01,4PH0/1P,none,qp,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Physics/2018%20Jan/Question-paper,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Physics/2018%20Jan/Question-paper/Questionpaper-Paper1P-January2018.pdf,Pearson Edexcel physics (4ph0) 4PH0/1P 2018 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2019-06,4PH1/1PR,none,qp,,https://cdn.savemyexams.com/uploads/2021/09/4PH1_1PR__June19_QP-IGCSE-Edexcel-Physics.pdf,Pearson Edexcel physics (4ph1) 4PH1/1PR 2019 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2019-06,4PH1/2PR,none,qp,,https://cdn.savemyexams.com/uploads/2021/10/4PH1_2PR_June19_QP-IGCSE-Edexcel-Physics.pdf,Pearson Edexcel physics (4ph1) 4PH1/2PR 2019 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2020-01,4PH1/1PR,none,qp,,https://cdn.savemyexams.com/uploads/2022/12/4ph1-1pr-que-jan-2020.pdf,Pearson Edexcel physics (4ph1) 4PH1/1PR 2020 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2020-01,4PH1/2PR,none,qp,,https://cdn.savemyexams.com/uploads/2022/12/4ph1-2pr-que-jan-2020.pdf,Pearson Edexcel physics (4ph1) 4PH1/2PR 2020 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2020-06,4PH1/1P,none,ms,,,Pearson Edexcel physics (4ph1) 4PH1/1P 2020 mark scheme,na:f6-print-conflict
pearson-edexcel,international-gcse,physics,4ph1,2020-06,4PH1/2P,none,ms,,,Pearson Edexcel physics (4ph1) 4PH1/2P 2020 mark scheme,na:f6-print-conflict
pearson-edexcel,international-gcse,physics,4ph1,2020-11,4PH1/1P,none,qp,https://papers.xtremepape.rs/index.php?dirpath=Edexcel/International%20GCSE/Physics/2020%20Nov/Question-paper,https://papers.xtremepape.rs/Edexcel/International%20GCSE/Physics/2020%20Nov/Question-paper/Questionpaper-Paper1P-November2020.pdf,Pearson Edexcel physics (4ph1) 4PH1/1P 2020 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2020-11,4PH1/1PR,none,qp,,,Pearson Edexcel physics (4ph1) 4PH1/1PR 2020 question paper,na:pmt-not-listed
pearson-edexcel,international-gcse,physics,4ph1,2020-11,4PH1/2P,none,qp,,,Pearson Edexcel physics (4ph1) 4PH1/2P 2020 question paper,na:pmt-not-listed
pearson-edexcel,international-gcse,physics,4ph1,2020-11,4PH1/2PR,none,qp,,,Pearson Edexcel physics (4ph1) 4PH1/2PR 2020 question paper,na:pmt-not-listed
pearson-edexcel,international-gcse,physics,4ph1,2021-01,4PH1/1PR,none,qp,,https://cdn.savemyexams.com/uploads/2022/12/4ph1-1pr-que-jan-2021.pdf,Pearson Edexcel physics (4ph1) 4PH1/1PR 2021 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2021-01,4PH1/2PR,none,qp,,https://cdn.savemyexams.com/uploads/2022/12/4ph1-2pr-que-jan-2021.pdf,Pearson Edexcel physics (4ph1) 4PH1/2PR 2021 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2022-01,4PH1/1PR,none,qp,,https://cdn.savemyexams.com/uploads/2022/12/4ph1-1pr-que-jan-2022.pdf,Pearson Edexcel physics (4ph1) 4PH1/1PR 2022 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2022-01,4PH1/2PR,none,qp,,https://cdn.savemyexams.com/uploads/2022/12/4ph1-2pr-que-jan-2022.pdf,Pearson Edexcel physics (4ph1) 4PH1/2PR 2022 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2022-06,4PH1/1PR,none,qp,,https://cdn.savemyexams.com/uploads/2023/09/4ph1-june-2022-qp-1pr-edexcel-igcse-physics.pdf,Pearson Edexcel physics (4ph1) 4PH1/1PR 2022 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2022-06,4PH1/2PR,none,qp,,https://cdn.savemyexams.com/uploads/2023/09/4ph1-june-2022-qp-2pr-edexcel-igcse-physics.pdf,Pearson Edexcel physics (4ph1) 4PH1/2PR 2022 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2023-01,4PH1/1PR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Physics/2017/exam-materials/4ph1-1pr-que-20230114.pdf,Pearson Edexcel physics (4ph1) 4PH1/1PR 2023 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2023-01,4PH1/2PR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International%20GCSE/Physics/2017/exam-materials/4ph1-2pr-que-20230121.pdf,Pearson Edexcel physics (4ph1) 4PH1/2PR 2023 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2023-06,4PH1/1PR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International-GCSE/Physics/2017/Exam-materials/4ph1-1pr-que-20230526.pdf,Pearson Edexcel physics (4ph1) 4PH1/1PR 2023 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2023-06,4PH1/2PR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International-GCSE/Physics/2017/Exam-materials/4ph1-2pr-que-20230617.pdf,Pearson Edexcel physics (4ph1) 4PH1/2PR 2023 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2024-06,4PH1/1PR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International-GCSE/Physics/2017/Exam-materials/4ph1-1pr-que-20240523.pdf,Pearson Edexcel physics (4ph1) 4PH1/1PR 2024 question paper,normalized
pearson-edexcel,international-gcse,physics,4ph1,2024-06,4PH1/2PR,none,qp,,https://qualifications.pearson.com/content/dam/pdf/International-GCSE/Physics/2017/Exam-materials/4ph1-2pr-que-20240615.pdf,Pearson Edexcel physics (4ph1) 4PH1/2PR 2024 question paper,normalized
