board,qualification,subject,spec_slug,series,paper_ref,variant,material_type,source_page_url,source_file_url,expected_identity,status
pearson-edexcel,international-gcse,chemistry,4ch0,2014-01,4CH0-2C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/January 2014 MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C January 2014 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2014-01,4CH0-2C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/January 2014 QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C January 2014 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2014-06,4CH0-1C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2014 MS - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C June 2014 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2014-06,4CH0-1C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2014 QP - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C June 2014 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2014-06,4CH0-1CR,R,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2014 (R) MS - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C (R) June 2014 mark scheme,na:duplicate-of-corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2014-06,4CH0-1CR,R,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2014 (R) QP - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C (R) June 2014 question paper,na:duplicate-of-corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2014-06,4CH0-2C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2014 MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C June 2014 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2014-06,4CH0-2C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2014 QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C June 2014 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2014-06,4CH0-2CR,R,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2014 (R) MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C (R) June 2014 mark scheme,na:duplicate-of-corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2014-06,4CH0-2CR,R,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2014 (R) QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C (R) June 2014 question paper,na:duplicate-of-corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2015-01,4CH0-1C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/January 2015 MS - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C January 2015 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2015-01,4CH0-1C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/January 2015 QP - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C January 2015 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2015-01,4CH0-2C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/January 2015 MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C January 2015 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2015-01,4CH0-2C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/January 2015 QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C January 2015 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2015-06,4CH0-1C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2015 MS - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C June 2015 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2015-06,4CH0-1C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2015 QP - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C June 2015 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2015-06,4CH0-2C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2015 MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C June 2015 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2015-06,4CH0-2C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2015 QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C June 2015 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2016-01,4CH0-1C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/January 2016 MS - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C January 2016 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2016-01,4CH0-1C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/January 2016 QP - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C January 2016 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2016-01,4CH0-2C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/January 2016 MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C January 2016 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2016-01,4CH0-2C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/January 2016 QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C January 2016 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2016-06,4CH0-1C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2016 MS - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C June 2016 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2016-06,4CH0-1C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2016 QP - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C June 2016 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2016-06,4CH0-1CR,R,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2016 (R) MS - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C (R) June 2016 mark scheme,na:duplicate-of-corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2016-06,4CH0-1CR,R,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2016 (R) QP - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C (R) June 2016 question paper,na:duplicate-of-corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2016-06,4CH0-2C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2016 MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C June 2016 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2016-06,4CH0-2C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2016 QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C June 2016 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2016-06,4CH0-2CR,R,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2016 (R) MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C (R) June 2016 mark scheme,na:duplicate-of-corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2016-06,4CH0-2CR,R,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2016 (R) QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C (R) June 2016 question paper,na:duplicate-of-corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2017-01,4CH0-1C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/January 2017 MS - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C January 2017 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2017-01,4CH0-1C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/January 2017 QP - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C January 2017 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2017-01,4CH0-2C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/January 2017 MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C January 2017 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2017-01,4CH0-2C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/January 2017 QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C January 2017 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2017-06,4CH0-1C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2017 MS - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C June 2017 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2017-06,4CH0-1C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2017 QP - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C June 2017 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2017-06,4CH0-1CR,R,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2017 (R) MS - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C (R) June 2017 mark scheme,na:duplicate-of-corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2017-06,4CH0-1CR,R,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2017 (R) QP - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C (R) June 2017 question paper,na:duplicate-of-corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2017-06,4CH0-2C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2017 MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C June 2017 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2017-06,4CH0-2C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2017 QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C June 2017 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2017-06,4CH0-2CR,R,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2017 (R) MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C (R) June 2017 mark scheme,na:duplicate-of-corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2017-06,4CH0-2CR,R,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2017 (R) QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C (R) June 2017 question paper,na:duplicate-of-corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2018-01,4CH0-1C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/January 2018 MS - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C January 2018 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2018-01,4CH0-1C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/January 2018 QP - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C January 2018 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2018-01,4CH0-2C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/January 2018 MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C January 2018 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2018-01,4CH0-2C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/January 2018 QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C January 2018 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2018-06,4CH0-1C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2018 MS - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C June 2018 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2018-06,4CH0-1C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/June 2018 QP - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C June 2018 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2018-06,4CH0-2C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2018 MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C June 2018 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2018-06,4CH0-2C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/June 2018 QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C June 2018 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2019-01,4CH0-1C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/January 2019 MS - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C January 2019 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2019-01,4CH0-1C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-1/January 2019 QP - Paper 1C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-1C January 2019 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2019-01,4CH0-2C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/January 2019 MS - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C January 2019 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch0,2019-01,4CH0-2C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/Paper-2/January 2019 QP - Paper 2C Edexcel Chemistry IGCSE.pdf,Edexcel International GCSE Chemistry 4CH0-2C January 2019 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch1,2019-06,4CH1-1C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/New-Spec-Paper-1/MS/June 2019 MS .pdf,Edexcel International GCSE Chemistry 4CH1-1C June 2019 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch1,2019-06,4CH1-1C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/New-Spec-Paper-1/QP/June 2019 QP .pdf,Edexcel International GCSE Chemistry 4CH1-1C June 2019 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch1,2019-06,4CH1-1CR,R,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/New-Spec-Paper-1/MS/June 2019 (R) MS.pdf,Edexcel International GCSE Chemistry 4CH1-1C (R) June 2019 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch1,2019-06,4CH1-1CR,R,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/New-Spec-Paper-1/QP/June 2019 (R) QP.pdf,Edexcel International GCSE Chemistry 4CH1-1C (R) June 2019 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch1,2019-06,4CH1-2C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/New-Spec-Paper-2/MS/June 2019 MS.pdf,Edexcel International GCSE Chemistry 4CH1-2C June 2019 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch1,2019-06,4CH1-2C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/New-Spec-Paper-2/QP/June 2019 QP.pdf,Edexcel International GCSE Chemistry 4CH1-2C June 2019 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch1,2019-06,4CH1-2CR,R,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/New-Spec-Paper-2/MS/June 2019 (R) MS.pdf,Edexcel International GCSE Chemistry 4CH1-2C (R) June 2019 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch1,2019-06,4CH1-2CR,R,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-2/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/New-Spec-Paper-2/QP/June 2019 (R) QP.pdf,Edexcel International GCSE Chemistry 4CH1-2C (R) June 2019 question paper,corpus
pearson-edexcel,international-gcse,chemistry,4ch1,2020-01,4CH1-1C,none,ms,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/New-Spec-Paper-1/MS/January 2020 MS .pdf,Edexcel International GCSE Chemistry 4CH1-1C January 2020 mark scheme,corpus
pearson-edexcel,international-gcse,chemistry,4ch1,2020-01,4CH1-1C,none,qp,https://www.physicsandmathstutor.com/past-papers/gcse-chemistry/edexcel-igcse-paper-1/,https://pmt.physicsandmathstutor.com/download/Chemistry/GCSE/Past-Papers/Edexcel-IGCSE/New-Spec-Paper-1/QP/January 2020 QP .pdf,Edexcel International GCSE Chemistry 4CH1-1C January 2020 question paper,corpus
